PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA_NIVEL_ESTACAO;PRESSAO_ATMOSFERICA_MAX_HORA_ANT;PRESSAO_ATMOSFERICA_MIN_HORA_ANT;RADIACAO;TEMPERATURA_AR;TEMPERATURA_PONTO_ORVALHO;TEMPERATURA_MAXIMA_HORA_ANT;TEMPERATURA_MINIMA_HORA_ANT;TEMPERATURA_ORVALHO_MAX_HORA_ANT;TEMPERATURA_ORVALHO_MIN_HORA_ANT;UMIDADE_REL_MAX_HORA_ANT;UMIDADE_REL_MIN_HORA_ANT;UMIDADE_RELATIVA_AR_HORARIA;VENTO_DIRECAO_HORARIA;VENTO_RAJADA_MAXIMA;VENTO_VELOCIDADE_HORARIA;DATA_HORA
0.0;934.5;934.9;934.5;2292.4;29.5;18.5;29.9;28.1;19.3;17.9;58;51;51;90;6.3;1.4;1713272400.0
0.0;933.7;934.4;933.7;2818.4;29.8;18.0;31.1;29.5;19.6;17.9;56;47;49;33;6.7;1.6;1713276000.0
0.0;933.0;933.7;933.0;3083.0;31.5;18.5;31.7;29.8;19.6;17.9;52;44;46;19;4.6;1.4;1713279600.0
0.0;932.2;933.0;932.2;2911.5;30.7;18.9;33.0;30.7;19.8;16.9;50;40;49;2;4.6;1.2;1713283200.0
0.0;931.4;932.2;931.4;2875.8;33.0;17.9;33.1;30.6;19.3;16.5;51;38;41;23;4.4;1.2;1713286800.0
0.0;930.6;931.4;930.6;1807.9;32.0;16.8;33.3;31.0;19.0;16.4;45;38;40;85;5.0;1.2;1713290400.0
0.0;930.3;930.6;930.3;1346.2;32.0;17.7;33.2;31.0;18.0;16.3;45;38;42;99;3.8;1.0;1713294000.0
0.0;930.5;930.5;930.2;500.9;30.1;17.6;32.6;29.4;18.4;17.2;51;41;47;92;4.9;1.7;1713297600.0
0.0;930.7;930.7;930.5;45.7;27.0;19.3;30.1;27.0;19.4;17.8;63;47;63;46;3.4;0.1;1713301200.0
0.0;933.7;933.7;933.0;43.1;21.9;20.3;21.9;21.3;20.3;19.5;91;89;91;132;1.0;0.0;1713348000.0
0.0;934.1;934.1;933.7;385.3;25.6;20.0;25.8;21.9;21.4;20.0;91;71;71;134;2.1;0.5;1713351600.0
0.0;934.2;934.3;934.0;1448.4;28.2;19.5;28.2;25.6;20.3;19.1;72;59;59;104;3.4;1.4;1713355200.0
0.0;934.1;934.3;934.1;2258.2;29.7;18.6;30.0;27.8;19.9;17.9;60;51;51;61;3.8;1.1;1713358800.0
0.0;933.3;934.1;933.3;2745.4;30.5;18.5;30.8;29.2;19.7;17.8;55;47;49;97;3.7;1.2;1713362400.0
0.0;932.6;933.3;932.6;3053.4;30.8;18.0;31.9;30.3;19.4;17.2;51;43;46;149;4.2;1.2;1713366000.0
0.0;931.7;932.6;931.7;2901.9;31.3;18.3;33.3;30.8;19.6;17.2;50;40;46;141;4.1;1.5;1713369600.0
0.0;930.9;931.7;930.9;2295.9;33.4;16.8;33.6;31.1;20.4;16.5;52;36;37;119;3.7;0.9;1713373200.0
0.0;930.2;930.9;930.2;1673.8;30.7;18.2;33.4;30.7;19.4;16.3;48;36;47;138;5.0;1.1;1713376800.0
0.0;929.8;930.2;929.8;1004.7;30.8;18.2;32.3;30.6;19.4;17.6;50;42;47;145;4.4;1.6;1713380400.0
0.0;929.8;929.9;929.7;359.1;29.5;19.9;30.8;29.5;19.9;18.0;56;47;56;214;4.3;1.2;1713384000.0
0.0;930.0;930.1;929.8;73.8;26.6;19.5;29.5;26.6;19.8;19.2;65;56;65;259;2.7;0.0;1713387600.0
0.0;932.3;932.3;931.8;77.2;22.8;19.9;22.8;22.4;19.9;19.5;84;82;84;144;3.2;0.5;1713434400.0
0.0;932.8;932.9;932.3;482.5;24.5;20.1;24.6;22.8;20.5;19.7;84;76;76;165;2.3;0.9;1713438000.0
0.0;933.2;933.2;932.8;1033.0;26.5;19.8;27.0;24.5;20.7;19.6;77;66;67;139;2.9;1.3;1713441600.0
0.0;933.4;933.5;933.2;1821.8;28.8;20.0;28.8;26.4;20.9;19.4;69;58;59;122;3.2;1.1;1713445200.0
0.0;933.1;933.5;933.1;2674.8;29.4;20.4;29.5;28.3;20.8;19.1;62;54;58;177;3.9;1.9;1713448800.0
0.0;932.4;933.1;932.4;2526.3;31.0;19.2;31.0;29.3;21.2;18.6;59;48;50;86;3.7;0.9;1713452400.0
0.0;931.6;932.4;931.6;1593.8;30.5;18.9;31.8;29.6;20.0;17.9;54;44;50;170;3.3;1.4;1713456000.0
0.0;930.8;931.6;930.8;1874.4;30.6;18.4;32.3;30.0;19.2;16.9;50;41;48;47;4.1;0.8;1713459600.0
0.0;930.0;930.8;930.0;1453.2;29.7;18.4;33.2;29.7;19.5;16.2;53;38;51;238;3.6;0.1;1713463200.0
0.0;929.6;930.0;929.6;553.0;29.3;18.8;30.2;29.2;20.5;17.6;57;48;53;174;2.9;1.0;1713466800.0
0.0;930.0;930.0;929.6;235.0;27.9;19.5;29.4;27.9;19.6;18.1;61;51;60;212;2.3;0.0;1713470400.0
0.0;930.5;930.5;930.0;78.4;27.3;19.2;28.3;27.3;19.5;18.7;62;57;61;188;5.3;2.5;1713474000.0
0.0;932.4;932.4;931.6;58.4;21.8;19.7;21.8;21.1;19.7;19.4;90;88;88;151;2.9;0.7;1713520800.0
0.0;933.0;933.0;932.3;359.7;24.3;20.3;24.5;21.8;20.7;19.6;88;79;79;151;3.1;1.5;1713524400.0
0.0;933.5;933.5;933.0;1319.1;26.2;20.5;26.3;24.3;21.1;19.7;79;71;71;130;4.5;1.5;1713528000.0
0.0;933.7;933.8;933.5;2178.5;28.0;20.8;28.5;26.2;21.3;19.9;72;61;65;142;3.8;1.5;1713531600.0
0.0;933.4;933.8;933.4;2518.6;30.2;20.1;30.3;28.0;21.2;18.9;65;52;55;90;5.2;1.9;1713535200.0
0.0;932.7;933.4;932.6;2036.9;31.0;19.3;31.1;29.6;19.9;17.9;55;47;50;49;5.4;1.7;1713538800.0
0.0;931.9;932.7;931.8;2608.9;31.7;18.4;32.3;29.8;20.7;17.5;56;44;45;21;5.4;0.8;1713542400.0
0.0;930.9;931.8;930.9;3033.6;32.5;17.2;33.4;31.6;19.6;16.8;48;39;40;37;4.1;1.2;1713546000.0
0.0;930.3;930.9;930.3;1874.4;32.9;17.9;33.8;30.4;18.9;16.3;50;35;41;125;3.4;1.4;1713549600.0
0.0;930.3;930.4;930.2;619.2;30.4;18.5;32.9;29.8;20.0;16.6;52;39;49;317;3.9;0.2;1713553200.0
0.0;930.2;930.3;930.0;394.3;29.8;18.5;30.7;29.7;19.8;17.7;53;46;51;136;2.1;0.7;1713556800.0
0.0;930.9;930.9;930.2;50.0;27.4;20.1;29.9;27.4;20.3;18.4;64;50;64;239;2.1;0.0;1713560400.0
0.0;934.2;934.2;933.4;52.9;22.0;19.8;22.0;21.4;19.8;19.4;89;87;87;111;2.8;0.6;1713607200.0
0.0;934.9;934.9;934.2;278.8;24.3;20.0;24.8;22.0;20.7;19.7;87;77;77;143;3.2;1.6;1713610800.0
0.0;935.2;935.2;934.9;1175.9;28.0;19.6;28.2;24.3;21.0;19.3;78;60;60;73;4.6;1.8;1713614400.0
0.2;935.2;935.3;935.1;2254.8;29.0;20.1;29.6;27.8;20.9;19.1;61;55;59;20;6.4;1.6;1713618000.0
0.0;934.7;935.2;934.7;2525.2;29.9;18.9;30.9;28.9;20.3;17.9;58;49;52;69;5.2;1.7;1713621600.0
0.0;934.0;934.7;934.0;3091.6;31.4;18.3;31.8;29.6;19.8;17.9;54;45;46;27;6.6;1.4;1713625200.0
0.0;933.1;934.0;933.1;2810.7;31.6;17.6;32.2;30.5;19.5;17.0;50;42;43;82;5.4;2.3;1713628800.0
0.0;932.4;933.1;932.4;2151.4;30.0;17.5;33.2;30.0;19.2;17.1;48;40;47;101;6.8;3.1;1713632400.0
0.0;931.8;932.4;931.8;772.7;29.7;18.5;31.1;29.7;18.6;17.2;51;43;51;85;4.9;1.1;1713636000.0
0.0;931.3;931.8;931.3;1469.0;31.9;17.5;32.1;29.6;18.6;16.5;52;40;42;98;4.4;1.9;1713639600.0
0.0;931.3;931.4;931.2;677.6;29.7;17.5;32.1;29.7;17.6;15.9;48;39;48;103;5.0;1.5;1713643200.0
0.0;931.9;931.9;931.3;39.2;28.2;18.0;29.7;28.2;18.0;17.1;54;48;54;88;5.7;1.8;1713646800.0
0.0;934.4;934.4;933.6;40.9;20.0;18.2;20.0;19.4;18.2;17.8;90;89;89;92;1.6;0.3;1713693600.0
0.0;935.2;935.2;934.4;225.6;24.6;19.3;24.6;20.0;19.6;18.2;89;72;72;127;3.6;0.7;1713697200.0
0.0;935.6;935.6;935.2;1059.7;27.1;18.5;27.1;24.5;19.2;17.5;72;59;59;86;5.7;1.6;1713700800.0
0.0;935.3;935.6;935.3;2363.0;28.4;18.1;28.4;26.3;18.4;17.4;60;52;54;93;5.6;2.2;1713704400.0
0.0;934.7;935.3;934.7;2848.1;29.6;18.5;29.6;28.0;18.5;16.7;55;47;51;93;6.2;1.4;1713708000.0
0.0;933.8;934.7;933.8;3112.7;30.1;15.4;30.8;29.3;19.0;15.4;53;40;41;63;5.5;1.8;1713711600.0
0.0;933.1;933.8;933.1;3174.5;29.9;15.0;31.6;29.9;16.7;13.9;44;35;40;100;5.3;2.0;1713715200.0
0.0;932.2;933.1;932.2;2099.2;30.0;14.9;32.1;29.9;16.8;13.6;43;34;40;118;3.9;1.7;1713718800.0
0.0;931.7;932.2;931.7;2176.2;30.2;12.8;32.4;29.6;16.0;12.2;42;32;34;150;4.9;2.3;1713722400.0
0.0;931.4;931.7;931.4;1325.1;29.6;13.8;32.0;29.5;14.3;12.5;38;32;38;135;5.3;1.6;1713726000.0
0.0;931.3;931.4;931.2;725.0;29.1;14.3;30.4;29.1;15.3;13.2;42;35;40;143;5.8;1.8;1713729600.0
0.0;931.5;931.5;931.2;46.0;26.7;15.6;29.1;26.6;15.6;13.8;51;40;51;159;4.2;0.8;1713733200.0
0.0;933.6;933.6;933.0;39.6;19.0;17.0;19.0;18.0;17.0;16.2;90;87;88;114;2.1;1.3;1713780000.0
0.0;934.0;934.0;933.6;219.6;22.3;17.5;22.6;19.0;18.0;16.9;88;74;75;136;2.3;1.2;1713783600.0
0.0;934.1;934.2;934.0;963.3;26.0;18.1;26.2;22.3;18.7;17.0;75;61;62;108;3.2;1.5;1713787200.0
0.0;934.3;934.4;934.1;2324.6;28.8;17.8;28.8;25.7;18.9;17.3;64;52;52;104;5.9;2.1;1713790800.0
0.0;933.6;934.3;933.6;2818.0;29.7;17.1;30.0;28.4;18.0;16.4;53;45;47;21;5.2;1.4;1713794400.0
0.0;933.0;933.7;933.0;2003.6;29.0;15.7;30.6;28.1;18.1;15.7;49;43;44;60;4.4;1.1;1713798000.0
0.0;932.2;933.0;932.2;1691.7;30.9;17.1;30.9;28.1;18.4;15.2;53;40;44;251;3.5;0.9;1713801600.0
0.0;931.3;932.2;931.3;2792.2;32.1;16.1;32.2;30.2;17.8;14.1;43;34;38;226;4.2;0.5;1713805200.0
0.0;930.5;931.3;930.5;994.2;30.9;16.2;32.1;29.1;16.9;14.0;46;36;41;193;3.7;0.6;1713808800.0
0.0;930.4;930.5;930.3;707.2;31.3;15.2;31.3;28.2;16.8;13.7;50;37;38;169;2.5;0.4;1713812400.0
0.0;930.7;930.7;930.4;826.4;29.1;15.7;31.3;29.1;16.2;13.9;46;35;44;156;2.9;1.4;1713816000.0
0.0;930.8;930.9;930.7;97.0;26.8;16.5;29.2;26.8;16.6;15.1;53;42;53;256;3.2;0.3;1713819600.0
0.0;933.6;933.6;932.9;41.5;19.4;17.7;19.4;18.3;17.7;16.7;91;90;90;112;2.0;1.0;1713866400.0
0.0;934.1;934.1;933.6;217.1;23.3;18.5;23.4;19.4;19.1;17.7;90;74;75;130;2.2;0.8;1713870000.0
0.0;934.4;934.4;934.1;958.8;26.0;19.1;26.3;23.3;19.4;17.9;75;63;66;101;2.6;0.8;1713873600.0
0.0;934.4;934.5;934.4;2304.3;29.3;19.7;29.4;25.6;20.1;18.5;68;54;56;76;3.7;1.1;1713877200.0
0.0;933.9;934.4;933.9;2502.4;30.7;17.9;31.3;28.4;20.2;17.3;59;44;47;29;3.4;1.1;1713880800.0
0.0;933.0;933.9;933.0;2602.1;31.0;18.1;32.1;29.8;20.0;15.9;51;40;46;191;3.4;0.7;1713884400.0
0.0;931.9;933.0;931.9;2181.4;30.9;15.6;32.1;29.8;18.5;14.4;49;37;40;138;3.4;0.6;1713888000.0
0.0;931.3;932.0;931.3;2038.7;32.3;15.2;33.0;29.6;17.8;13.6;48;32;36;289;3.2;1.1;1713891600.0
0.0;930.7;931.3;930.7;2428.7;32.3;14.2;32.9;31.9;16.2;12.6;39;30;34;16;4.3;1.3;1713895200.0
0.0;930.5;930.7;930.5;895.6;30.8;15.7;32.3;29.7;16.9;13.5;45;32;40;269;3.9;0.6;1713898800.0
0.0;930.7;930.7;930.5;484.2;28.6;16.8;31.7;28.6;16.9;14.3;49;35;49;320;2.9;0.0;1713902400.0
0.0;930.9;931.0;930.7;45.0;26.4;18.1;28.6;26.3;18.1;16.3;61;48;60;77;2.8;0.6;1713906000.0
0.0;933.2;933.3;932.4;36.1;21.7;19.1;21.7;20.9;19.3;18.8;88;85;85;104;2.7;0.5;1713952800.0
0.0;933.7;933.7;933.2;284.7;25.2;19.7;25.2;21.7;20.1;19.1;86;71;71;110;1.9;0.8;1713956400.0
0.0;934.2;934.3;933.7;955.9;27.7;18.1;28.0;24.9;20.2;18.1;71;56;56;105;2.5;0.9;1713960000.0
0.0;934.3;934.5;934.2;2278.9;29.6;18.6;29.8;27.0;19.5;17.8;63;50;52;132;3.1;1.2;1713963600.0
0.0;933.8;934.3;933.8;2691.1;31.0;17.7;31.6;29.5;19.0;15.7;53;40;45;11;4.3;1.6;1713967200.0
0.0;933.0;933.8;933.0;2527.9;29.2;17.8;31.8;29.1;18.5;15.6;51;39;50;354;5.8;0.5;1713970800.0
0.0;932.3;933.0;932.3;2701.7;32.5;17.2;32.5;29.2;19.6;15.0;53;35;40;289;3.4;1.0;1713974400.0
0.0;931.7;932.4;931.7;1568.0;30.0;17.6;32.7;29.6;19.3;14.6;50;34;48;358;4.8;0.9;1713978000.0
0.0;931.0;931.8;931.0;1429.5;30.1;17.3;32.6;30.0;18.3;15.6;48;36;46;270;2.7;0.5;1713981600.0
0.0;930.7;931.0;930.7;1211.2;31.8;16.4;32.3;29.2;19.3;16.2;52;39;40;296;3.5;0.9;1713985200.0
0.0;931.0;931.1;930.7;728.6;29.5;17.1;31.8;29.5;17.4;15.3;48;38;47;247;3.8;0.6;1713988800.0
0.2;931.3;931.3;931.0;137.0;26.8;19.0;29.5;26.8;19.0;16.5;62;46;62;77;3.7;0.2;1713992400.0
0.0;932.6;932.6;931.8;46.5;21.0;19.4;21.0;20.4;19.4;19.0;92;91;91;106;1.9;0.9;1714039200.0
0.2;933.5;933.5;932.6;281.8;24.9;20.2;25.0;21.0;20.5;19.5;91;75;75;117;2.1;0.9;1714042800.0
0.0;934.1;934.1;933.6;993.1;26.0;20.4;26.3;24.4;21.0;19.2;77;68;71;161;2.3;1.0;1714046400.0
0.0;934.4;934.5;934.1;2133.0;28.4;20.7;28.5;26.0;21.1;19.4;71;62;63;120;3.2;1.0;1714050000.0
0.0;933.8;934.4;933.8;2737.2;30.7;16.0;31.2;28.3;21.5;16.0;64;41;41;105;6.1;2.9;1714053600.0
0.0;932.9;933.9;932.9;3007.5;31.7;16.5;31.8;30.5;16.9;14.7;43;37;40;94;7.2;1.9;1714057200.0
0.0;931.9;932.9;931.9;3022.0;31.4;15.8;32.1;31.0;16.7;14.4;41;36;39;132;7.1;3.3;1714060800.0
0.0;931.1;931.9;931.1;2701.8;32.0;14.9;32.7;31.2;17.8;14.9;42;36;36;90;6.7;2.5;1714064400.0
0.0;930.3;931.1;930.3;2078.0;32.6;15.4;32.7;30.2;16.5;14.7;43;34;36;61;6.4;1.1;1714068000.0
0.0;930.2;930.3;930.2;1499.9;31.9;15.6;32.7;31.8;16.1;14.0;38;33;37;81;4.3;1.1;1714071600.0
0.0;930.4;930.4;930.2;576.3;30.6;15.7;32.4;30.6;15.8;13.9;41;34;41;118;4.5;1.4;1714075200.0
0.0;930.4;930.5;930.4;44.0;27.1;17.8;30.6;27.1;17.9;15.7;57;41;57;76;3.1;0.0;1714078800.0
0.0;932.6;932.6;932.0;36.5;20.5;17.9;20.5;20.1;17.9;17.6;86;85;85;109;3.0;1.5;1714125600.0
0.0;933.3;933.3;932.6;293.1;24.3;18.2;24.5;20.5;18.9;17.9;85;69;69;113;2.6;1.2;1714129200.0
0.0;933.6;933.6;933.4;1040.5;27.1;18.7;27.1;24.0;19.0;17.8;69;60;60;129;2.7;1.1;1714132800.0
0.0;933.7;933.8;933.6;2264.4;29.5;17.7;29.7;27.1;19.3;17.2;61;48;49;71;5.8;2.1;1714136400.0
0.0;933.3;933.7;933.3;2735.9;30.7;16.7;31.3;29.5;18.5;16.6;51;43;43;97;6.4;2.9;1714140000.0
0.0;932.7;933.3;932.7;2977.9;31.7;16.5;31.8;30.4;18.1;15.3;46;38;40;68;6.4;1.9;1714143600.0
0.0;931.9;932.7;931.9;3032.6;32.1;15.8;32.5;31.5;16.8;14.3;41;34;37;85;6.5;2.0;1714147200.0
0.0;930.7;931.9;930.7;2650.8;32.9;15.8;32.9;31.7;16.3;13.9;39;33;36;109;5.7;2.2;1714150800.0
0.0;930.2;930.7;930.2;2240.6;33.2;15.0;33.2;31.7;15.8;13.4;38;32;34;86;6.5;1.9;1714154400.0
0.0;930.1;930.2;930.0;1304.5;32.0;14.2;33.2;31.4;15.0;13.8;35;32;34;90;5.2;2.1;1714158000.0
0.0;930.2;930.2;930.1;480.0;30.3;14.4;32.0;30.3;15.1;13.6;38;33;38;83;5.5;1.8;1714161600.0
0.0;930.2;930.2;930.1;41.2;27.4;16.7;30.3;27.3;16.9;14.5;53;38;52;56;3.9;0.9;1714165200.0
0.0;932.5;932.5;931.8;35.7;19.9;17.0;19.9;19.6;17.0;16.7;84;83;84;120;3.1;0.6;1714212000.0
0.0;933.1;933.1;932.5;288.0;23.6;17.6;23.6;19.9;17.7;17.1;84;69;69;148;2.2;0.8;1714215600.0
0.0;933.6;933.6;933.1;988.2;27.7;16.9;27.8;23.6;18.7;16.3;69;51;52;90;2.9;1.0;1714219200.0
0.0;934.0;934.0;933.6;2235.3;29.5;15.6;30.0;27.8;17.7;15.4;52;43;43;51;4.5;1.3;1714222800.0
0.0;933.4;934.0;933.4;2696.4;30.2;15.1;30.6;29.0;17.6;15.0;48;40;40;45;4.3;1.5;1714226400.0
0.0;932.6;933.4;932.5;2931.8;31.5;16.3;31.6;30.1;17.6;15.0;46;37;40;19;4.8;1.1;1714230000.0
0.0;931.7;932.6;931.7;2954.8;32.0;14.2;32.1;31.0;16.6;13.9;41;34;34;78;4.6;1.8;1714233600.0
0.0;930.7;931.7;930.7;2754.0;32.7;14.1;33.0;31.5;16.2;12.9;39;31;32;55;4.0;0.9;1714237200.0
0.0;930.3;930.6;930.3;1655.3;31.6;13.1;33.2;29.2;17.1;12.7;47;31;33;56;3.8;0.8;1714240800.0
0.0;930.4;930.4;930.3;1429.5;31.7;13.6;32.7;31.6;15.0;13.1;36;31;33;87;3.5;1.0;1714244400.0
0.0;930.5;930.5;930.3;494.0;29.8;15.4;32.3;29.8;15.4;13.1;42;32;42;80;3.2;0.8;1714248000.0
0.0;930.6;930.6;930.5;50.9;27.1;17.4;29.9;27.0;17.4;15.3;56;41;56;112;2.3;0.1;1714251600.0
0.0;933.4;933.4;932.7;39.0;20.1;17.5;20.1;19.6;17.5;17.2;87;85;85;115;2.4;0.9;1714298400.0
0.0;933.9;933.9;933.4;319.3;23.2;17.5;23.8;20.1;18.5;17.1;85;69;70;124;2.4;0.9;1714302000.0
0.0;934.3;934.3;933.9;992.5;26.4;18.3;26.8;23.2;18.9;17.1;70;59;61;238;2.1;0.4;1714305600.0
0.0;934.3;934.3;934.2;2202.2;28.5;17.8;30.1;26.3;19.7;17.7;63;50;52;183;2.3;1.0;1714309200.0
0.0;933.6;934.3;933.6;2677.4;31.4;17.2;31.6;28.4;19.9;16.2;56;40;43;103;3.2;0.9;1714312800.0
0.0;932.8;933.6;932.8;1518.6;29.0;17.6;32.2;29.0;18.9;15.9;52;38;50;325;3.2;0.1;1714316400.0
0.0;931.8;932.8;931.8;2253.7;32.9;15.4;33.1;28.9;19.4;14.4;55;33;35;99;3.3;0.8;1714320000.0
0.0;931.0;931.8;931.0;2711.7;32.4;14.0;33.2;32.0;17.6;13.5;40;32;33;173;3.7;1.7;1714323600.0
0.0;930.2;931.0;930.2;2108.9;32.9;13.4;33.1;32.0;16.0;12.3;37;29;31;128;3.7;1.2;1714327200.0
0.0;929.9;930.2;929.9;1271.9;32.7;13.4;33.7;32.3;14.6;12.3;33;29;31;45;3.5;0.3;1714330800.0
0.0;930.0;930.0;929.8;338.9;29.8;14.6;33.0;29.8;14.9;12.8;39;30;39;148;3.1;0.7;1714334400.0
0.0;930.0;930.1;930.0;34.8;26.8;16.3;29.8;26.8;16.8;14.5;53;39;53;37;2.1;0.0;1714338000.0
0.0;933.0;933.0;932.3;38.1;20.1;17.9;20.1;19.0;17.9;17.2;91;88;88;103;2.1;1.1;1714384800.0
0.0;933.6;933.6;933.0;312.1;25.3;18.9;25.3;20.1;19.1;17.9;88;68;68;126;2.3;0.5;1714388400.0
0.0;934.3;934.4;933.7;1002.7;27.3;18.8;27.4;25.5;19.7;18.2;67;59;60;87;2.1;0.5;1714392000.0
0.0;934.4;934.5;934.3;2211.9;30.6;17.0;30.6;27.2;19.6;16.4;62;43;44;82;5.9;2.3;1714395600.0
0.0;934.0;934.4;934.0;2668.8;31.2;16.2;31.5;30.5;18.1;15.5;45;39;40;98;5.0;2.5;1714399200.0
0.0;933.2;934.0;933.2;2564.0;32.2;15.7;32.4;30.1;16.9;15.3;42;36;37;77;5.7;2.2;1714402800.0
0.0;932.3;933.2;932.3;3090.0;32.8;15.5;33.0;31.7;17.3;14.3;41;34;35;85;5.0;1.9;1714406400.0
0.0;931.7;932.3;931.7;1720.6;32.1;16.7;33.1;30.2;17.3;13.8;44;33;40;133;5.2;0.4;1714410000.0
0.0;931.2;931.7;931.2;2258.2;32.8;14.1;33.7;32.3;15.5;13.0;36;30;32;57;5.2;1.2;1714413600.0
0.0;931.0;931.2;931.0;1236.6;31.9;12.9;33.2;31.9;14.6;12.6;35;30;31;21;4.5;0.8;1714417200.0
0.0;931.1;931.2;931.0;264.8;30.1;15.2;32.7;30.1;15.4;13.2;41;31;40;72;4.0;1.3;1714420800.0
0.0;931.3;931.3;931.1;41.7;27.1;16.8;30.1;27.1;16.9;15.1;53;40;53;88;2.5;0.1;1714424400.0
0.0;933.0;933.0;932.7;38.4;19.2;17.8;19.2;18.7;17.8;17.3;92;91;92;124;1.2;0.3;1714471200.0
0.0;933.3;933.3;933.0;301.6;25.1;19.4;25.1;19.2;20.1;17.8;92;71;71;4;1.7;0.0;1714474800.0
0.0;933.9;933.9;933.3;1046.4;27.3;18.4;27.3;24.1;19.5;17.6;71;58;59;187;1.5;0.6;1714478400.0
0.0;934.1;934.1;933.8;2224.2;31.0;15.9;31.2;27.3;20.1;15.9;61;40;40;32;4.6;1.3;1714482000.0
0.0;933.8;934.1;933.8;2686.4;32.1;14.8;32.1;30.7;16.9;14.8;42;35;35;63;7.7;1.6;1714485600.0
0.0;933.2;933.8;933.2;2916.5;32.4;13.4;32.5;31.4;16.4;13.4;40;32;32;92;5.8;1.7;1714489200.0
0.0;932.6;933.2;932.6;2846.4;32.2;12.3;33.3;32.1;14.8;11.7;34;28;30;74;4.3;1.2;1714492800.0
0.0;931.9;932.5;931.8;2737.9;33.3;12.5;33.5;32.1;14.5;11.5;33;26;28;102;4.6;2.5;1714496400.0
0.0;931.4;931.9;931.4;717.2;29.5;15.0;33.4;29.3;15.6;11.7;43;27;41;55;4.4;0.2;1714500000.0
0.0;931.2;931.4;931.2;342.8;32.6;14.0;32.6;29.0;15.6;12.8;44;31;32;87;2.2;0.7;1714503600.0
0.0;931.4;931.4;931.2;241.1;30.2;14.1;32.9;29.8;14.4;12.0;39;29;37;89;3.7;0.5;1714507200.0
0.0;931.7;931.7;931.4;38.5;27.0;16.4;30.2;26.8;16.4;14.3;53;38;52;101;2.0;0.1;1714510800.0
0.0;933.2;933.2;932.6;64.3;19.7;17.8;19.7;19.0;17.8;17.0;89;87;89;236;2.0;0.0;1714557600.0
0.0;933.8;933.8;933.2;329.7;23.7;17.7;23.7;19.7;18.3;17.4;89;69;69;110;2.3;1.1;1714561200.0
0.0;934.2;934.2;933.8;912.8;26.0;17.6;27.0;22.6;20.0;16.9;74;58;60;146;2.3;0.5;1714564800.0
0.0;934.3;934.3;934.2;2163.7;29.4;18.2;30.1;26.1;19.3;17.9;62;50;51;26;3.5;1.0;1714568400.0
0.0;933.8;934.3;933.8;1961.7;30.8;19.8;30.8;28.7;19.9;17.7;56;48;52;287;3.6;0.8;1714572000.0
0.0;932.9;933.8;932.9;2437.1;31.0;15.8;32.2;29.4;19.0;15.8;52;39;40;2;3.5;1.3;1714575600.0
0.0;932.2;932.9;932.2;1056.1;28.6;17.4;31.5;28.6;17.4;15.2;51;40;51;255;3.9;0.3;1714579200.0
0.0;931.5;932.2;931.4;2305.6;31.8;15.6;33.1;28.4;18.5;14.6;54;34;38;134;5.6;2.5;1714582800.0
0.0;930.8;931.5;930.8;1292.2;30.3;16.3;32.8;30.0;17.2;14.3;45;34;43;52;5.6;0.7;1714586400.0
0.0;930.5;930.8;930.5;1152.9;32.3;15.9;33.1;29.9;16.7;13.6;45;32;37;23;2.4;0.6;1714590000.0
0.0;930.5;930.5;930.4;259.9;28.2;16.7;32.5;28.2;16.8;13.6;50;32;50;143;2.3;0.2;1714593600.0
0.0;930.5;930.5;930.4;29.3;26.2;17.7;28.2;26.2;17.9;16.4;60;50;59;39;1.1;0.0;1714597200.0
0.0;931.4;931.4;930.6;36.5;18.9;17.4;18.9;18.3;17.4;17.0;92;91;91;72;1.4;0.0;1714644000.0
0.0;932.1;932.1;931.4;322.1;22.6;19.2;22.6;18.9;20.0;17.4;91;80;81;221;0.4;0.0;1714647600.0
0.0;932.4;932.4;932.1;1084.9;26.4;17.8;26.7;22.4;18.5;16.8;81;59;60;312;1.4;0.2;1714651200.0
0.0;932.5;932.6;932.4;2193.8;29.6;16.7;29.7;26.4;19.2;16.7;62;45;46;43;3.2;1.1;1714654800.0
0.0;931.8;932.5;931.8;2667.0;30.8;16.1;31.0;29.6;17.5;15.1;48;39;41;10;4.1;1.5;1714658400.0
0.0;930.9;931.8;930.9;2917.3;31.6;14.5;32.0;30.8;16.9;12.9;44;33;36;45;5.0;1.2;1714662000.0
0.0;930.0;930.9;930.0;2616.4;32.3;13.7;32.5;30.1;16.1;12.5;41;30;32;356;3.7;1.0;1714665600.0
0.0;929.4;930.0;929.3;2634.2;32.2;13.8;33.8;31.3;15.3;11.8;36;27;33;249;5.5;1.1;1714669200.0
0.0;928.9;929.4;928.8;1522.7;32.4;11.9;32.9;29.5;15.9;11.9;44;28;29;261;3.4;0.5;1714672800.0
0.0;928.7;928.9;928.7;1138.5;32.2;10.7;33.4;31.6;12.8;10.7;32;26;27;354;2.3;0.7;1714676400.0
0.0;929.0;929.0;928.7;309.5;30.0;14.0;33.1;30.0;14.8;10.7;39;27;38;4;2.9;0.1;1714680000.0
0.0;929.4;929.4;929.0;87.3;28.3;14.9;30.0;27.9;15.4;13.8;46;38;44;77;1.4;0.0;1714683600.0
